price_type,species_malay,month,month_name_ms,price_rm_per_kg,annual_average_rm_per_kg
retail,Daun Baharu,6,Jun,12.11,12.15
retail,Daun Baharu,7,Julai,12.4,12.15
retail,Daun Baharu,8,Ogos,12.52,12.15
retail,Daun Baharu,9,September,12.34,12.15
retail,Daun Baharu,10,Oktober,11.74,12.15
retail,Daun Baharu,11,November,11.65,12.15
retail,Daun Baharu,12,Disember,11.96,12.15
retail,Debam,1,Januari,5.57,7.19
retail,Debam,2,Februari,6.31,7.19
retail,Debam,3,Mac,7.12,7.19
retail,Debam,4,April,7.46,7.19
retail,Debam,5,Mei,7.42,7.19
retail,Debam,6,Jun,7.51,7.19
retail,Debam,7,Julai,7.82,7.19
retail,Debam,8,Ogos,7.5,7.19
retail,Debam,9,September,7.68,7.19
retail,Debam,10,Oktober,7.45,7.19
retail,Debam,11,November,7.4,7.19
retail,Debam,12,Disember,7.06,7.19
retail,Delah,1,Januari,12.12,11.97
retail,Delah,2,Februari,10.84,11.97
retail,Delah,3,Mac,11.84,11.97
retail,Delah,4,April,11.82,11.97
retail,Delah,5,Mei,12.55,11.97
retail,Delah,6,Jun,12.02,11.97
retail,Delah,7,Julai,12.37,11.97
retail,Delah,8,Ogos,12.5,11.97
retail,Delah,9,September,12.45,11.97
retail,Delah,10,Oktober,11.7,11.97
retail,Delah,11,November,11.89,11.97
retail,Delah,12,Disember,11.54,11.97
retail,Demudok,1,Januari,17.23,17.16
retail,Demudok,2,Februari,17.14,17.16
retail,Demudok,3,Mac,17.89,17.16
retail,Demudok,4,April,17.74,17.16
retail,Demudok,5,Mei,17.17,17.16
retail,Demudok,6,Jun,16.89,17.16
retail,Demudok,7,Julai,17.12,17.16
retail,Demudok,8,Ogos,16.91,17.16
retail,Demudok,9,September,17.28,17.16
retail,Demudok,10,Oktober,16.96,17.16
retail,Demudok,11,November,16.7,17.16
retail,Demudok,12,Disember,16.86,17.16
retail,Dengkis,1,Januari,9.04,9.69
retail,Dengkis,2,Februari,9.53,9.69
retail,Dengkis,3,Mac,9.27,9.69
retail,Dengkis,4,April,9.42,9.69
retail,Dengkis,5,Mei,10.81,9.69
retail,Dengkis,6,Jun,9.47,9.69
retail,Dengkis,7,Julai,9.29,9.69
retail,Dengkis,8,Ogos,9.0,9.69
retail,Dengkis,9,September,10.3,9.69
retail,Dengkis,10,Oktober,10.22,9.69
retail,Dengkis,11,November,9.86,9.69
retail,Dengkis,12,Disember,10.12,9.69
retail,Duri/Pulutan/Utek,1,Januari,8.87,8.12
retail,Duri/Pulutan/Utek,2,Februari,9.07,8.12
retail,Duri/Pulutan/Utek,3,Mac,8.56,8.12
retail,Duri/Pulutan/Utek,4,April,8.6,8.12
retail,Duri/Pulutan/Utek,5,Mei,7.52,8.12
retail,Duri/Pulutan/Utek,6,Jun,7.56,8.12
retail,Duri/Pulutan/Utek,7,Julai,7.34,8.12
retail,Duri/Pulutan/Utek,8,Ogos,7.83,8.12
retail,Duri/Pulutan/Utek,9,September,7.97,8.12
retail,Duri/Pulutan/Utek,10,Oktober,8.21,8.12
retail,Duri/Pulutan/Utek,11,November,8.07,8.12
retail,Duri/Pulutan/Utek,12,Disember,7.89,8.12
retail,Empirit,1,Januari,8.78,8.19
retail,Empirit,2,Februari,9.58,8.19
retail,Empirit,3,Mac,8.8,8.19
retail,Empirit,4,April,8.17,8.19
retail,Empirit,5,Mei,8.12,8.19
retail,Empirit,6,Jun,8.03,8.19
retail,Empirit,7,Julai,8.03,8.19
retail,Empirit,8,Ogos,8.31,8.19
retail,Empirit,9,September,7.4,8.19
retail,Empirit,10,Oktober,7.94,8.19
retail,Empirit,11,November,7.94,8.19
retail,Empirit,12,Disember,7.14,8.19
retail,Gelama/Tengkerong,1,Januari,10.36,10.18
retail,Gelama/Tengkerong,2,Februari,10.68,10.18
retail,Gelama/Tengkerong,3,Mac,10.47,10.18
retail,Gelama/Tengkerong,4,April,10.43,10.18
retail,Gelama/Tengkerong,5,Mei,10.66,10.18
retail,Gelama/Tengkerong,6,Jun,10.13,10.18
retail,Gelama/Tengkerong,7,Julai,10.02,10.18
retail,Gelama/Tengkerong,8,Ogos,10.01,10.18
retail,Gelama/Tengkerong,9,September,9.84,10.18
retail,Gelama/Tengkerong,10,Oktober,9.83,10.18
retail,Gelama/Tengkerong,11,November,9.83,10.18
retail,Gelama/Tengkerong,12,Disember,9.87,10.18
retail,Gerong-Gerong,1,Januari,10.48,13.42
retail,Gerong-Gerong,2,Februari,10.49,13.42
retail,Gerong-Gerong,3,Mac,10.02,13.42
retail,Gerong-Gerong,4,April,12.22,13.42
retail,Gerong-Gerong,5,Mei,13.84,13.42
retail,Gerong-Gerong,6,Jun,14.19,13.42
retail,Gerong-Gerong,7,Julai,14.24,13.42
retail,Gerong-Gerong,8,Ogos,14.6,13.42
retail,Gerong-Gerong,9,September,16.76,13.42
retail,Gerong-Gerong,10,Oktober,14.09,13.42
retail,Gerong-Gerong,11,November,14.57,13.42
retail,Gerong-Gerong,12,Disember,15.53,13.42
retail,Geronggong,1,Januari,9.16,9.63
retail,Geronggong,2,Februari,9.09,9.63
retail,Geronggong,3,Mac,9.59,9.63
retail,Geronggong,4,April,9.63,9.63
retail,Geronggong,5,Mei,9.52,9.63
retail,Geronggong,6,Jun,9.94,9.63
retail,Geronggong,7,Julai,9.67,9.63
retail,Geronggong,8,Ogos,9.47,9.63
retail,Geronggong,9,September,9.86,9.63
retail,Geronggong,10,Oktober,9.34,9.63
retail,Geronggong,11,November,9.58,9.63
retail,Geronggong,12,Disember,10.74,9.63
retail,Gerut-Gerut Besar,1,Januari,21.56,21.1
retail,Gerut-Gerut Besar,2,Februari,21.64,21.1
retail,Gerut-Gerut Besar,3,Mac,20.5,21.1
retail,Gerut-Gerut Besar,4,April,21.01,21.1
retail,Gerut-Gerut Besar,5,Mei,21.13,21.1
retail,Gerut-Gerut Besar,6,Jun,20.56,21.1
retail,Gerut-Gerut Besar,7,Julai,20.77,21.1
retail,Gerut-Gerut Besar,8,Ogos,21.59,21.1
retail,Gerut-Gerut Besar,9,September,21.06,21.1
retail,Gerut-Gerut Besar,10,Oktober,20.87,21.1
retail,Gerut-Gerut Besar,11,November,20.97,21.1
retail,Gerut-Gerut Besar,12,Disember,21.48,21.1
retail,Gerut-Gerut Kecil,1,Januari,13.94,14.31
retail,Gerut-Gerut Kecil,2,Februari,14.31,14.31
retail,Gerut-Gerut Kecil,3,Mac,14.6,14.31
retail,Gerut-Gerut Kecil,4,April,14.6,14.31
retail,Gerut-Gerut Kecil,5,Mei,14.64,14.31
retail,Gerut-Gerut Kecil,6,Jun,14.35,14.31
retail,Gerut-Gerut Kecil,7,Julai,14.01,14.31
retail,Gerut-Gerut Kecil,8,Ogos,14.48,14.31
retail,Gerut-Gerut Kecil,9,September,14.31,14.31
retail,Gerut-Gerut Kecil,10,Oktober,14.19,14.31
retail,Gerut-Gerut Kecil,11,November,14.4,14.31
retail,Gerut-Gerut Kecil,12,Disember,13.91,14.31
retail,Gerut-Gerut Sederhana,1,Januari,19.85,20.31
retail,Gerut-Gerut Sederhana,2,Februari,20.45,20.31
retail,Gerut-Gerut Sederhana,3,Mac,20.5,20.31
retail,Gerut-Gerut Sederhana,4,April,20.77,20.31
retail,Gerut-Gerut Sederhana,5,Mei,19.97,20.31
retail,Gerut-Gerut Sederhana,6,Jun,20.35,20.31
retail,Gerut-Gerut Sederhana,7,Julai,20.1,20.31
retail,Gerut-Gerut Sederhana,8,Ogos,20.77,20.31
retail,Gerut-Gerut Sederhana,9,September,20.53,20.31
retail,Gerut-Gerut Sederhana,10,Oktober,20.36,20.31
retail,Gerut-Gerut Sederhana,11,November,20.06,20.31
retail,Gerut-Gerut Sederhana,12,Disember,20.05,20.31
retail,Ikan Baja,1,Januari,1.62,1.76
retail,Ikan Baja,2,Februari,1.64,1.76
retail,Ikan Baja,3,Mac,1.66,1.76
retail,Ikan Baja,4,April,1.57,1.76
retail,Ikan Baja,5,Mei,1.66,1.76
retail,Ikan Baja,6,Jun,1.73,1.76
retail,Ikan Baja,7,Julai,1.72,1.76
retail,Ikan Baja,8,Ogos,1.77,1.76
retail,Ikan Baja,9,September,1.76,1.76
retail,Ikan Baja,10,Oktober,2.07,1.76
retail,Ikan Baja,11,November,1.98,1.76
retail,Ikan Baja,12,Disember,1.97,1.76
retail,Ikan Barat-Barat,1,Januari,13.61,13.93
retail,Ikan Barat-Barat,2,Februari,13.03,13.93
retail,Ikan Barat-Barat,3,Mac,14.15,13.93
retail,Ikan Barat-Barat,4,April,13.45,13.93
retail,Ikan Barat-Barat,5,Mei,12.41,13.93
retail,Ikan Barat-Barat,6,Jun,12.69,13.93
retail,Ikan Barat-Barat,7,Julai,14.45,13.93
retail,Ikan Barat-Barat,8,Ogos,14.32,13.93
retail,Ikan Barat-Barat,9,September,14.24,13.93
retail,Ikan Barat-Barat,10,Oktober,14.87,13.93
retail,Ikan Barat-Barat,11,November,15.26,13.93
retail,Ikan Barat-Barat,12,Disember,14.71,13.93
retail,Ikan Belitong,1,Januari,6.67,8.16
retail,Ikan Belitong,2,Februari,8.83,8.16
retail,Ikan Belitong,3,Mac,9.05,8.16
retail,Ikan Belitong,4,April,7.7,8.16
retail,Ikan Belitong,5,Mei,8.9,8.16
retail,Ikan Belitong,6,Jun,8.59,8.16
retail,Ikan Belitong,7,Julai,7.58,8.16
retail,Ikan Belitong,8,Ogos,9.04,8.16
retail,Ikan Belitong,9,September,8.23,8.16
retail,Ikan Belitong,10,Oktober,7.25,8.16
retail,Ikan Belitong,11,November,7.33,8.16
retail,Ikan Belitong,12,Disember,8.74,8.16
retail,Ikan Buntal,1,Januari,5.71,5.65
retail,Ikan Buntal,2,Februari,6.02,5.65
retail,Ikan Buntal,3,Mac,6.03,5.65
retail,Ikan Buntal,4,April,6.11,5.65
retail,Ikan Buntal,5,Mei,5.94,5.65
retail,Ikan Buntal,6,Jun,6.2,5.65
retail,Ikan Buntal,7,Julai,5.97,5.65
retail,Ikan Buntal,8,Ogos,5.53,5.65
retail,Ikan Buntal,9,September,5.18,5.65
retail,Ikan Buntal,10,Oktober,5.11,5.65
retail,Ikan Buntal,11,November,4.97,5.65
retail,Ikan Buntal,12,Disember,5.0,5.65
retail,Ikan Buntal Kuning,1,Januari,4.63,4.46
retail,Ikan Buntal Kuning,2,Februari,3.95,4.46
retail,Ikan Buntal Kuning,3,Mac,3.62,4.46
retail,Ikan Buntal Kuning,4,April,3.84,4.46
retail,Ikan Buntal Kuning,5,Mei,4.04,4.46
retail,Ikan Buntal Kuning,6,Jun,4.52,4.46
retail,Ikan Buntal Kuning,7,Julai,4.63,4.46
retail,Ikan Buntal Kuning,8,Ogos,4.57,4.46
retail,Ikan Buntal Kuning,9,September,5.35,4.46
retail,Ikan Buntal Kuning,10,Oktober,5.35,4.46
retail,Ikan Buntal Kuning,11,November,4.63,4.46
retail,Ikan Buntal Kuning,12,Disember,4.38,4.46
retail,Ikan Campur,1,Januari,6.01,5.74
retail,Ikan Campur,2,Februari,5.89,5.74
retail,Ikan Campur,3,Mac,5.79,5.74
retail,Ikan Campur,4,April,5.83,5.74
retail,Ikan Campur,5,Mei,5.58,5.74
retail,Ikan Campur,6,Jun,5.48,5.74
retail,Ikan Campur,7,Julai,5.54,5.74
retail,Ikan Campur,8,Ogos,5.72,5.74
retail,Ikan Campur,9,September,5.74,5.74
retail,Ikan Campur,10,Oktober,5.83,5.74
retail,Ikan Campur,11,November,5.77,5.74
retail,Ikan Campur,12,Disember,5.74,5.74
retail,Ikan Jolong-Jolong,1,Januari,8.44,8.44
retail,Ikan Jolong-Jolong,2,Februari,8.61,8.44
retail,Ikan Jolong-Jolong,3,Mac,8.4,8.44
retail,Ikan Jolong-Jolong,4,April,8.24,8.44
retail,Ikan Jolong-Jolong,5,Mei,8.81,8.44
retail,Ikan Jolong-Jolong,6,Jun,8.12,8.44
retail,Ikan Jolong-Jolong,7,Julai,8.63,8.44
retail,Ikan Jolong-Jolong,8,Ogos,8.57,8.44
retail,Ikan Jolong-Jolong,9,September,8.37,8.44
retail,Ikan Jolong-Jolong,10,Oktober,7.96,8.44
retail,Ikan Jolong-Jolong,11,November,8.78,8.44
retail,Ikan Jolong-Jolong,12,Disember,8.39,8.44
retail,Ikan Kapak,1,Januari,9.0,9.61
retail,Ikan Kapak,2,Februari,8.73,9.61
retail,Ikan Kapak,3,Mac,9.2,9.61
retail,Ikan Kapak,4,April,10.0,9.61
retail,Ikan Kapak,5,Mei,10.5,9.61
retail,Ikan Kapak,6,Jun,12.0,9.61
retail,Ikan Kapak,7,Julai,9.33,9.61
retail,Ikan Kapak,8,Ogos,10.75,9.61
retail,Ikan Kapak,9,September,10.7,9.61
retail,Ikan Kapak,10,Oktober,9.0,9.61
retail,Ikan Kapak,11,November,7.71,9.61
retail,Ikan Kapak,12,Disember,8.44,9.61
retail,Ikan Kerong-Kerong,1,Januari,12.65,13.36
retail,Ikan Kerong-Kerong,2,Februari,13.43,13.36
retail,Ikan Kerong-Kerong,3,Mac,13.34,13.36
retail,Ikan Kerong-Kerong,4,April,13.36,13.36
retail,Ikan Kerong-Kerong,5,Mei,13.23,13.36
retail,Ikan Kerong-Kerong,6,Jun,13.43,13.36
retail,Ikan Kerong-Kerong,7,Julai,13.36,13.36
retail,Ikan Kerong-Kerong,8,Ogos,13.68,13.36
retail,Ikan Kerong-Kerong,9,September,13.48,13.36
retail,Ikan Kerong-Kerong,10,Oktober,13.28,13.36
retail,Ikan Kerong-Kerong,11,November,13.56,13.36
retail,Ikan Kerong-Kerong,12,Disember,13.56,13.36
retail,Ikan Susu / Banding,1,Januari,10.0,10.0
retail,Ikan Susu / Banding,2,Februari,10.0,10.0
retail,Ikan Susu / Banding,3,Mac,10.0,10.0
retail,Ikan Susu / Banding,4,April,10.0,10.0
retail,Ikan Susu / Banding,5,Mei,10.0,10.0
retail,Ikan Susu / Banding,6,Jun,10.0,10.0
retail,Ikan Susu / Banding,7,Julai,10.0,10.0
retail,Ikan Susu / Banding,8,Ogos,10.0,10.0
retail,Ikan Susu / Banding,9,September,10.0,10.0
retail,Ikan Susu / Banding,10,Oktober,10.0,10.0
retail,Ikan Susu / Banding,11,November,10.0,10.0
retail,Ikan Susu / Banding,12,Disember,10.0,10.0
retail,Ikan Tiram,1,Januari,9.33,8.92
retail,Ikan Tiram,2,Februari,9.33,8.92
retail,Ikan Tiram,3,Mac,7.33,8.92
retail,Ikan Tiram,4,April,7.52,8.92
retail,Ikan Tiram,5,Mei,8.83,8.92
retail,Ikan Tiram,6,Jun,9.04,8.92
retail,Ikan Tiram,7,Julai,9.04,8.92
retail,Ikan Tiram,8,Ogos,9.33,8.92
retail,Ikan Tiram,9,September,9.33,8.92
retail,Ikan Tiram,10,Oktober,9.33,8.92
retail,Ikan Tiram,11,November,9.33,8.92
retail,Ikan Tiram,12,Disember,9.33,8.92
retail,Impirang,1,Januari,7.7,8.02
retail,Impirang,2,Februari,9.03,8.02
retail,Impirang,3,Mac,8.51,8.02
retail,Impirang,4,April,8.25,8.02
retail,Impirang,5,Mei,8.04,8.02
retail,Impirang,6,Jun,7.09,8.02
retail,Impirang,7,Julai,7.02,8.02
retail,Impirang,8,Ogos,7.9,8.02
retail,Impirang,9,September,8.3,8.02
retail,Impirang,10,Oktober,7.98,8.02
retail,Impirang,11,November,7.97,8.02
retail,Impirang,12,Disember,8.47,8.02
retail,Jahan/Goh,1,Januari,12.45,11.85
retail,Jahan/Goh,2,Februari,12.85,11.85
retail,Jahan/Goh,3,Mac,12.58,11.85
retail,Jahan/Goh,4,April,12.19,11.85
retail,Jahan/Goh,5,Mei,11.44,11.85
retail,Jahan/Goh,6,Jun,11.39,11.85
retail,Jahan/Goh,7,Julai,11.26,11.85
retail,Jahan/Goh,8,Ogos,11.6,11.85
retail,Jahan/Goh,9,September,11.55,11.85
retail,Jahan/Goh,10,Oktober,11.51,11.85
retail,Jahan/Goh,11,November,11.58,11.85
retail,Jahan/Goh,12,Disember,11.74,11.85
retail,Jamah,1,Januari,13.69,13.02
retail,Jamah,2,Februari,12.98,13.02
retail,Jamah,3,Mac,13.22,13.02
retail,Jamah,4,April,13.3,13.02
retail,Jamah,5,Mei,12.52,13.02
retail,Jamah,6,Jun,13.38,13.02
retail,Jamah,7,Julai,12.95,13.02
retail,Jamah,8,Ogos,12.47,13.02
retail,Jamah,9,September,12.5,13.02
retail,Jamah,10,Oktober,13.75,13.02
retail,Jamah,11,November,12.72,13.02
retail,Jamah,12,Disember,12.79,13.02
retail,Jebong,1,Januari,12.07,12.37
retail,Jebong,2,Februari,12.37,12.37
retail,Jebong,3,Mac,12.46,12.37
retail,Jebong,4,April,12.07,12.37
retail,Jebong,5,Mei,12.82,12.37
retail,Jebong,6,Jun,12.42,12.37
retail,Jebong,7,Julai,12.03,12.37
retail,Jebong,8,Ogos,12.56,12.37
retail,Jebong,9,September,12.2,12.37
retail,Jebong,10,Oktober,12.53,12.37
retail,Jebong,11,November,12.51,12.37
retail,Jebong,12,Disember,12.4,12.37
retail,Jenahak Besar,1,Januari,36.0,35.64
retail,Jenahak Besar,2,Februari,36.01,35.64
retail,Jenahak Besar,3,Mac,35.42,35.64
retail,Jenahak Besar,4,April,35.38,35.64
retail,Jenahak Besar,5,Mei,35.66,35.64
retail,Jenahak Besar,6,Jun,34.64,35.64
retail,Jenahak Besar,7,Julai,35.3,35.64
retail,Jenahak Besar,8,Ogos,35.83,35.64
retail,Jenahak Besar,9,September,35.43,35.64
retail,Jenahak Besar,10,Oktober,35.5,35.64
retail,Jenahak Besar,11,November,35.59,35.64
retail,Jenahak Besar,12,Disember,36.94,35.64
retail,Jenahak Kecil,1,Januari,20.63,22.62
retail,Jenahak Kecil,2,Februari,20.82,22.62
retail,Jenahak Kecil,3,Mac,20.9,22.62
retail,Jenahak Kecil,4,April,22.87,22.62
retail,Jenahak Kecil,5,Mei,23.59,22.62
retail,Jenahak Kecil,6,Jun,23.74,22.62
retail,Jenahak Kecil,7,Julai,23.88,22.62
retail,Jenahak Kecil,8,Ogos,22.73,22.62
retail,Jenahak Kecil,9,September,22.97,22.62
retail,Jenahak Kecil,10,Oktober,23.12,22.62
retail,Jenahak Kecil,11,November,22.87,22.62
retail,Jenahak Kecil,12,Disember,23.33,22.62
retail,Jenahak Sederhana,1,Januari,30.32,29.72
retail,Jenahak Sederhana,2,Februari,29.8,29.72
retail,Jenahak Sederhana,3,Mac,29.42,29.72
retail,Jenahak Sederhana,4,April,29.95,29.72
retail,Jenahak Sederhana,5,Mei,30.05,29.72
retail,Jenahak Sederhana,6,Jun,29.92,29.72
retail,Jenahak Sederhana,7,Julai,30.36,29.72
retail,Jenahak Sederhana,8,Ogos,29.19,29.72
retail,Jenahak Sederhana,9,September,28.74,29.72
retail,Jenahak Sederhana,10,Oktober,29.43,29.72
retail,Jenahak Sederhana,11,November,29.65,29.72
retail,Jenahak Sederhana,12,Disember,29.83,29.72
retail,Kaci,1,Januari,15.65,16.14
retail,Kaci,2,Februari,14.88,16.14
retail,Kaci,3,Mac,15.17,16.14
retail,Kaci,4,April,15.59,16.14
retail,Kaci,5,Mei,16.25,16.14
retail,Kaci,6,Jun,15.99,16.14
retail,Kaci,7,Julai,15.85,16.14
retail,Kaci,8,Ogos,16.92,16.14
retail,Kaci,9,September,17.23,16.14
retail,Kaci,10,Oktober,16.79,16.14
retail,Kaci,11,November,16.46,16.14
retail,Kaci,12,Disember,16.91,16.14
retail,Kapas Laut,1,Januari,9.02,9.05
retail,Kapas Laut,2,Februari,9.35,9.05
retail,Kapas Laut,3,Mac,8.98,9.05
retail,Kapas Laut,4,April,9.01,9.05
retail,Kapas Laut,5,Mei,9.58,9.05
retail,Kapas Laut,6,Jun,8.92,9.05
retail,Kapas Laut,7,Julai,9.47,9.05
retail,Kapas Laut,8,Ogos,8.83,9.05
retail,Kapas Laut,9,September,9.01,9.05
retail,Kapas Laut,10,Oktober,8.78,9.05
retail,Kapas Laut,11,November,8.76,9.05
retail,Kapas Laut,12,Disember,8.84,9.05
retail,Kayu/Tongkol/Aya Hitam,1,Januari,13.36,12.56
retail,Kayu/Tongkol/Aya Hitam,2,Februari,13.42,12.56
retail,Kayu/Tongkol/Aya Hitam,3,Mac,12.54,12.56
retail,Kayu/Tongkol/Aya Hitam,4,April,13.27,12.56
retail,Kayu/Tongkol/Aya Hitam,5,Mei,12.46,12.56
retail,Kayu/Tongkol/Aya Hitam,6,Jun,12.05,12.56
retail,Kayu/Tongkol/Aya Hitam,7,Julai,12.17,12.56
retail,Kayu/Tongkol/Aya Hitam,8,Ogos,12.29,12.56
retail,Kayu/Tongkol/Aya Hitam,9,September,12.49,12.56
retail,Kayu/Tongkol/Aya Hitam,10,Oktober,12.34,12.56
retail,Kayu/Tongkol/Aya Hitam,11,November,11.95,12.56
retail,Kayu/Tongkol/Aya Hitam,12,Disember,12.38,12.56
retail,Kayu/Tongkol/Aya Kurik,1,Januari,11.54,11.39
retail,Kayu/Tongkol/Aya Kurik,2,Februari,12.08,11.39
retail,Kayu/Tongkol/Aya Kurik,3,Mac,11.72,11.39
retail,Kayu/Tongkol/Aya Kurik,4,April,11.56,11.39
retail,Kayu/Tongkol/Aya Kurik,5,Mei,11.1,11.39
retail,Kayu/Tongkol/Aya Kurik,6,Jun,11.22,11.39
retail,Kayu/Tongkol/Aya Kurik,7,Julai,11.27,11.39
retail,Kayu/Tongkol/Aya Kurik,8,Ogos,11.37,11.39
retail,Kayu/Tongkol/Aya Kurik,9,September,11.35,11.39
retail,Kayu/Tongkol/Aya Kurik,10,Oktober,11.2,11.39
retail,Kayu/Tongkol/Aya Kurik,11,November,11.09,11.39
retail,Kayu/Tongkol/Aya Kurik,12,Disember,11.2,11.39
retail,Kayu/Tongkol/Aya Peluru,1,Januari,12.67,17.22
retail,Kayu/Tongkol/Aya Peluru,2,Februari,15.83,17.22
retail,Kayu/Tongkol/Aya Peluru,3,Mac,17.1,17.22
retail,Kayu/Tongkol/Aya Peluru,4,April,17.1,17.22
retail,Kayu/Tongkol/Aya Peluru,5,Mei,17.52,17.22
retail,Kayu/Tongkol/Aya Peluru,6,Jun,17.52,17.22
retail,Kayu/Tongkol/Aya Peluru,7,Julai,16.57,17.22
retail,Kayu/Tongkol/Aya Peluru,8,Ogos,16.57,17.22
retail,Kayu/Tongkol/Aya Peluru,9,September,17.33,17.22
retail,Kayu/Tongkol/Aya Peluru,10,Oktober,20.38,17.22
retail,Kayu/Tongkol/Aya Peluru,11,November,19.0,17.22
retail,Kayu/Tongkol/Aya Peluru,12,Disember,19.0,17.22
retail,Kayu/Tongkol/Aya Selasih,1,Januari,13.12,11.71
retail,Kayu/Tongkol/Aya Selasih,2,Februari,12.38,11.71
retail,Kayu/Tongkol/Aya Selasih,3,Mac,12.66,11.71
retail,Kayu/Tongkol/Aya Selasih,4,April,11.29,11.71
retail,Kayu/Tongkol/Aya Selasih,5,Mei,11.57,11.71
retail,Kayu/Tongkol/Aya Selasih,6,Jun,11.3,11.71
retail,Kayu/Tongkol/Aya Selasih,7,Julai,11.59,11.71
retail,Kayu/Tongkol/Aya Selasih,8,Ogos,11.04,11.71
retail,Kayu/Tongkol/Aya Selasih,9,September,11.2,11.71
retail,Kayu/Tongkol/Aya Selasih,10,Oktober,10.82,11.71
retail,Kayu/Tongkol/Aya Selasih,11,November,11.28,11.71
retail,Kayu/Tongkol/Aya Selasih,12,Disember,12.29,11.71
retail,Tongkol/Aya Jalur/Skipjack,1,Januari,9.45,10.82
retail,Tongkol/Aya Jalur/Skipjack,2,Februari,8.86,10.82
retail,Tongkol/Aya Jalur/Skipjack,3,Mac,10.3,10.82
retail,Tongkol/Aya Jalur/Skipjack,4,April,11.39,10.82
retail,Tongkol/Aya Jalur/Skipjack,5,Mei,12.51,10.82
retail,Tongkol/Aya Jalur/Skipjack,6,Jun,12.92,10.82
retail,Tongkol/Aya Jalur/Skipjack,7,Julai,12.36,10.82
retail,Tongkol/Aya Jalur/Skipjack,8,Ogos,11.95,10.82
retail,Tongkol/Aya Jalur/Skipjack,9,September,11.49,10.82
retail,Tongkol/Aya Jalur/Skipjack,10,Oktober,9.54,10.82
retail,Tongkol/Aya Jalur/Skipjack,11,November,10.2,10.82
retail,Tongkol/Aya Jalur/Skipjack,12,Disember,8.83,10.82
retail,Kebasi,1,Januari,7.09,6.85
retail,Kebasi,2,Februari,6.83,6.85
retail,Kebasi,3,Mac,7.26,6.85
retail,Kebasi,4,April,6.93,6.85
retail,Kebasi,5,Mei,6.82,6.85
retail,Kebasi,6,Jun,6.71,6.85
retail,Kebasi,7,Julai,6.07,6.85
retail,Kebasi,8,Ogos,6.87,6.85
retail,Kebasi,9,September,6.89,6.85
retail,Kebasi,10,Oktober,7.15,6.85
retail,Kebasi,11,November,6.69,6.85
retail,Kebasi,12,Disember,6.93,6.85
retail,Kedera,1,Januari,9.88,10.84
retail,Kedera,2,Februari,9.53,10.84
retail,Kedera,3,Mac,10.37,10.84
retail,Kedera,4,April,10.95,10.84
retail,Kedera,5,Mei,11.57,10.84
retail,Kedera,6,Jun,11.05,10.84
retail,Kedera,7,Julai,10.16,10.84
retail,Kedera,8,Ogos,11.01,10.84
retail,Kedera,9,September,10.47,10.84
retail,Kedera,10,Oktober,10.47,10.84
retail,Kedera,11,November,12.15,10.84
retail,Kedera,12,Disember,12.47,10.84
retail,Kembong,1,Januari,14.02,14.74
retail,Kembong,2,Februari,14.23,14.74
retail,Kembong,3,Mac,14.78,14.74
retail,Kembong,4,April,14.55,14.74
retail,Kembong,5,Mei,14.9,14.74
retail,Kembong,6,Jun,15.12,14.74
retail,Kembong,7,Julai,14.9,14.74
retail,Kembong,8,Ogos,14.85,14.74
retail,Kembong,9,September,14.99,14.74
retail,Kembong,10,Oktober,15.17,14.74
retail,Kembong,11,November,14.91,14.74
retail,Kembong,12,Disember,14.44,14.74
retail,Kepah,1,Januari,8.47,7.58
retail,Kepah,2,Februari,9.05,7.58
retail,Kepah,3,Mac,7.94,7.58
retail,Kepah,4,April,6.87,7.58
retail,Kepah,5,Mei,6.56,7.58
retail,Kepah,6,Jun,6.56,7.58
retail,Kepah,7,Julai,6.56,7.58
retail,Kepah,8,Ogos,6.56,7.58
retail,Kepah,9,September,8.62,7.58
retail,Kepah,10,Oktober,7.74,7.58
retail,Kepah,11,November,7.74,7.58
retail,Kepah,12,Disember,8.27,7.58
retail,Kerang,1,Januari,11.68,13.23
retail,Kerang,2,Februari,12.54,13.23
retail,Kerang,3,Mac,12.35,13.23
retail,Kerang,4,April,13.36,13.23
retail,Kerang,5,Mei,13.66,13.23
retail,Kerang,6,Jun,13.22,13.23
retail,Kerang,7,Julai,13.07,13.23
retail,Kerang,8,Ogos,13.96,13.23
retail,Kerang,9,September,14.56,13.23
retail,Kerang,10,Oktober,13.42,13.23
retail,Kerang,11,November,13.5,13.23
retail,Kerang,12,Disember,13.39,13.23
retail,Kerapu Besar,1,Januari,34.13,34.06
retail,Kerapu Besar,2,Februari,34.44,34.06
retail,Kerapu Besar,3,Mac,32.54,34.06
retail,Kerapu Besar,4,April,32.02,34.06
retail,Kerapu Besar,5,Mei,33.27,34.06
retail,Kerapu Besar,6,Jun,33.08,34.06
retail,Kerapu Besar,7,Julai,34.69,34.06
retail,Kerapu Besar,8,Ogos,34.71,34.06
retail,Kerapu Besar,9,September,34.51,34.06
retail,Kerapu Besar,10,Oktober,34.71,34.06
retail,Kerapu Besar,11,November,34.89,34.06
retail,Kerapu Besar,12,Disember,35.75,34.06
retail,Kerapu Kecil,1,Januari,16.9,17.6
retail,Kerapu Kecil,2,Februari,17.72,17.6
retail,Kerapu Kecil,3,Mac,17.79,17.6
retail,Kerapu Kecil,4,April,18.1,17.6
